"SupSonicSweep5_013026: Design Number","SupSonicSweep5_013026: BEAVSExtension (mm)","SupSonicSweep5_013026: BEAVSPosition (m)","SupSonicSweep5_013026: FreestreamAltitude (ft)","SupSonicSweep5_013026: FreestreamMach","SupSonicSweep5_013026: FreestreamTemperature (C)","SupSonicSweep5_013026: NumSteps","SupSonicSweep5_013026: Cell Count","SupSonicSweep5_013026: Center of Loads (m)","SupSonicSweep5_013026: Drag BEAVS (N)","SupSonicSweep5_013026: Drag Center Body (N)","SupSonicSweep5_013026: Drag Coefficient","SupSonicSweep5_013026: Drag Fins (N)","SupSonicSweep5_013026: Drag Nose (N)","SupSonicSweep5_013026: Drag of all external components (N)","SupSonicSweep5_013026: Drag Tail & Base (N)","SupSonicSweep5_013026: Total Solver CPU Time (s)","SupSonicSweep5_013026: Total Solver Elapsed Time (s)"
13.0,5.0,1.4,3600.0,0.22,7.0,470.0,1243102.0,-0.7008525434114343,0.6125406554691244,4.000740480265648,0.8324006591773485,2.0666867812447,-129.14889916613768,13.51194217592518,135.9808734250834,14355.026552000003,902.4592272189997
14.0,5.0,1.4,3600.0,0.23,7.0,470.0,1243102.0,-0.7011987590810572,0.6904971199845122,4.385659154981541,0.8430387601249837,2.2490817138326147,-129.05814373503895,14.956956191573628,136.6898619378139,14542.324355999997,915.3640186399991
15.0,5.0,1.4,3600.0,0.24,7.0,470.0,1243102.0,-0.7015697757860934,0.7440027885324577,4.646901846934883,0.8318794416631519,2.4218972394274267,-128.96178012405372,16.070258820898168,137.21923707005715,14361.781005,902.7482628119993
16.0,5.0,1.4,3600.0,0.25,7.0,470.0,1243134.0,-0.701944015125026,0.7995415104687272,4.909660011913781,0.8135963003022079,2.599069982881145,-128.8606136532599,17.054107428448496,137.60644957644473,14032.727148999995,882.9075470290009
17.0,5.0,1.4,3600.0,0.26,7.0,470.0,1243134.0,-0.7023379653030956,0.9082583873409629,5.4256744826096615,0.8353805241492132,2.8126607013707203,-128.7568949609283,18.9396109537074,138.54991234331433,14454.151412999987,908.2159578799999
18.0,5.0,1.4,3600.0,0.27,7.0,470.0,1243214.0,-0.70276503061661,0.9560888058906287,5.637265893367399,0.8140032712193377,2.999679672468119,-128.64509829929122,19.90186048535915,138.95392441292424,14641.791262000004,921.6861462439987
19.0,5.0,1.4,3600.0,0.28,7.0,470.0,1243226.0,-0.7032100798454547,1.0085748708645785,5.861803750304562,0.7952483952918105,3.1837595538650176,-128.52815832847307,20.91023298381561,139.38425313725455,14508.850493999995,911.8387243520004
20.0,5.0,1.4,3600.0,0.29,7.0,470.0,1243303.0,-0.7036574911576118,1.112226122020976,6.33363872822314,0.8077652006724582,3.413564804169506,-128.40802036370266,22.78353663581892,140.33212734510795,14697.480902000014,925.1239071130016
21.0,5.0,1.4,3600.0,0.3,7.0,470.0,1243413.0,-0.7041203257368179,1.2129961278524113,6.791319980919808,0.8143418317711515,3.6391086401994257,-128.28187556335448,24.580416935232407,141.21886774961524,14624.987156999985,919.0223734550004
22.0,5.0,1.4,3600.0,0.31,7.0,470.0,1243553.0,-0.7045652598415333,1.2920342738022605,7.139118155936422,0.8032681769686439,3.8577125528002845,-128.1487022371357,25.88951682948747,141.7493540840842,14421.716770000014,907.8046124760001
23.0,5.0,1.4,3600.0,0.32,7.0,470.0,1243702.0,-0.7050315518264224,1.3787585312890445,7.509897966722887,0.7931497780432977,4.0785124726377155,-128.00926619433542,27.23925056384189,142.2813477875276,14752.823086999982,927.3848703680002
24.0,5.0,1.4,3600.0,0.33,7.0,470.0,1243787.0,-0.705534078497315,1.4741870767923841,7.94136082151631,0.7941876954898706,4.3152032054502785,-127.86325026780979,29.00621320388597,143.1387123679368,15174.071247999993,955.1182122629994
25.0,5.0,1.4,3600.0,0.34,7.0,470.0,1243896.0,-0.7060780015438356,1.559898596512649,8.306941695073139,0.788812380088664,4.546101781296967,-127.70949932568935,30.582397763907338,143.87895501671392,19455.646076000015,1255.0806137529994
26.0,5.0,1.4,3600.0,0.35,7.0,470.0,1243908.0,-0.7066278634329025,1.6626683520211991,8.720116248085223,0.787008515370438,4.78786856835999,-127.54839655068172,32.33370673980409,144.71145012201941,19140.783658,1227.2964683170003
27.0,5.0,1.4,3600.0,0.36,7.0,470.0,1243924.0,-0.7071877063275877,1.799017892596283,9.309842425203833,0.7952534260463916,5.053667021911737,-127.38050573648017,34.56611196195113,145.78409035871942,19365.242649000014,1248.6986215600011
28.0,5.0,1.4,3600.0,0.37,7.0,470.0,1244023.0,-0.7077808830110364,1.8666846156788253,9.579477801200596,0.7836079329341402,5.2906807595993115,-127.20141729070163,35.97843528693046,146.44300940115338,19636.615127000005,1259.1241079939996
29.0,5.0,1.4,3600.0,0.38,7.0,470.0,1244245.0,-0.708387311084012,2.032656841196851,10.277662035367037,0.7900790802008609,5.569836515110751,-127.01758451962753,38.262888131876736,147.40031725982965,20639.766284000023,1333.3244293709986
30.0,5.0,1.4,3600.0,0.39,7.0,470.0,1244382.0,-0.7090320855303961,2.165404992515919,10.799637459183332,0.7893739805443878,5.838192134683323,-126.82305474656285,40.26725422597468,148.28707438615493,25932.474557999994,1683.8114108480017
31.0,5.0,1.4,3600.0,0.4,7.0,470.0,1244519.0,-0.7096634479630595,2.237821205684791,11.082279793420206,0.7792421359670785,6.093414201879735,-126.61749914811136,41.81503061408978,149.0190145612164,20984.168124000025,1352.0795050980018
32.0,5.0,1.4,3600.0,0.41,7.0,470.0,1244697.0,-0.7103406801967148,2.427179718597527,11.851847881287412,0.7897609472418503,6.393494993143851,-126.40712811844149,44.52494254398596,150.25954806939868,19976.81738900001,1282.2740266659994
33.0,5.0,1.4,3600.0,0.42,7.0,470.0,1244772.0,-0.7110545712317551,2.536201721009316,12.285964774191877,0.7822261592933966,6.672636825552941,-126.18484671372049,46.27760949606774,150.9676528890341,20149.018817999993,1298.8468346110014
34.0,5.0,1.4,3600.0,0.43,7.0,470.0,1244876.0,-0.7117714949229381,2.7265776016715257,13.03995620076094,0.788764380501032,6.97859587869023,-125.95615687136062,48.91298696463501,152.12401415487292,20885.78440800005,1342.1393899339996
35.0,5.0,1.4,3600.0,0.4400000000000001,7.0,470.0,1245026.0,-0.7125195818202211,2.801673929385078,13.306713984044055,0.7764451321343876,7.259342987668807,-125.71539232908074,50.414576742631795,152.7622381706146,19956.848236000023,1285.758380293998
36.0,5.0,1.4,3600.0,0.4500000000000001,7.0,470.0,1245120.0,-0.7132908366516878,3.044913046474353,14.228154807624046,0.7875211418461797,7.589524877947319,-125.47320948565829,53.484414953147535,154.0950317067601,26081.696299999985,1693.0656006959998
37.0,5.0,1.4,3600.0,0.46,7.0,470.0,1245328.0,-0.7140525572296309,3.090471224630423,14.384833356119433,0.7743704462539227,7.87974503925043,-125.21869187302906,54.95464924508168,154.81829149811045,20656.869676000035,1332.6198647100005
38.0,5.0,1.4,3600.0,0.47,7.0,470.0,1245446.0,-0.7148464229844821,3.235302042851862,14.921994648886832,0.7727977717474421,8.20085169099347,-124.96018126563288,57.25343562586207,155.85546850876278,25825.376690999987,1676.3077413020007
39.0,5.0,1.4,3600.0,0.48,7.0,470.0,1245507.0,-0.7156949268164755,3.4836785959161345,15.861363147591668,0.7820575673021426,8.549401397597169,-124.6984970291421,60.431196589067554,157.2352504771047,20736.798233,1337.856913627001
40.0,5.0,1.4,3600.0,0.49,7.0,470.0,1245690.0,-0.716533062436127,3.5943089319439863,16.2740995486506,0.7759698770128707,8.870989309042626,-124.4260960375061,62.48517681662891,158.17187506449778,20516.414788999977,1315.9472554569995
41.0,5.0,1.4,3600.0,0.5,7.0,470.0,1245754.0,-0.7174311787794626,3.7753363849779373,16.891270521236322,0.7736146391765675,9.215945653480777,-124.15023225924814,64.86414532532646,159.1318250248796,20321.401859000005,1309.2239006020013
42.0,5.0,1.4,3600.0,0.51,7.0,470.0,1246001.0,-0.718339494306164,3.895740028340478,17.344203628135666,0.7685355341171451,9.557290050375213,-123.8659719246803,67.0415911995265,160.11032941735544,22119.68345199999,1421.1423436669957
43.0,5.0,1.4,3600.0,0.52,7.0,470.0,1246119.0,-0.7192979342096365,4.0738311465435935,17.944138125336263,0.7660611612943824,9.905391166546131,-123.57556166052083,69.47205467322757,161.12425589532242,20968.680433999998,1351.0973375190008
44.0,5.0,1.4,3600.0,0.53,7.0,470.0,1246210.0,-0.7202488021313317,4.295234093856173,18.72207356225854,0.7694522500188958,10.275947529762645,-123.27900743221517,72.48921520160732,162.47496744794512,23685.103424,1526.4615460009986
45.0,5.0,1.4,3600.0,0.54,7.0,470.0,1246293.0,-0.7212284477046063,4.431367338766959,19.18464598045201,0.7646666312457255,10.628791906101661,-122.97045673747323,74.78244449836538,163.508096010518,20341.66748399999,1311.100161496
46.0,5.0,1.4,3600.0,0.55,7.0,470.0,1246484.0,-0.7222568051129858,4.671992901772356,19.96777476679513,0.7660855164955072,10.996676070664135,-122.65361124851663,77.72175797617095,164.73892548545595,25667.63324199999,1663.993312501
47.0,5.0,1.4,3600.0,0.56,7.0,470.0,1246556.0,-0.7232889719545365,4.719920392065443,20.13206334905339,0.755849651701006,11.340137345035787,-122.31920985903595,79.49713529194565,165.624224064827,23755.228654999988,1534.4334771259985
48.0,5.0,1.4,3600.0,0.5700000000000001,7.0,470.0,1246648.0,-0.7243329336643166,4.744380790099828,20.230961284454924,0.7437121734596361,11.681889833064613,-121.96918376676575,81.03909925002336,166.35105110916976,23458.59446000001,1514.4003477590009
49.0,5.0,1.4,3600.0,0.58,7.0,470.0,1246751.0,-0.7254541402569137,4.975751753705282,21.000977527634134,0.7461127259173617,12.071348741417102,-121.60552003540249,84.17835584517542,167.73579785782138,23325.166949999995,1503.893964912999
50.0,5.0,1.4,3600.0,0.59,7.0,470.0,1246823.0,-0.7265802112984788,5.02026382170012,21.15537755541856,0.7351119751194308,12.417540506441444,-121.21778979298792,85.82177685467911,168.4463847641069,23058.263655000002,1489.6537497060033
51.0,5.0,1.4,3600.0,0.6,7.0,470.0,1247149.0,-0.7277658183461087,5.24910766461347,21.87728544283746,0.7369387052967744,12.816546775073377,-120.81178470896594,88.97620102608516,169.84504585252682,24253.830341000004,1569.4883080689995
52.0,5.0,1.4,3600.0,0.61,7.0,470.0,1247358.0,-0.7290018609289881,5.4896492007464675,22.683778341572243,0.7403879109181721,13.2278771883274,-120.35311316038162,92.39723896622151,171.34904739595703,22385.059433999977,1443.1533530079982
53.0,5.0,1.4,3600.0,0.62,7.0,470.0,1247647.0,-0.7302541397999713,5.5586887495055155,22.867725359384355,0.7310202986089785,13.584559791518604,-119.82498530719035,94.24380482720362,172.05781623398548,20592.50861499999,1319.116733905999
54.0,5.0,1.4,3600.0,0.63,7.0,470.0,1247971.0,-0.7315565193322948,5.698768589527956,23.307870410581746,0.729713443779854,13.972962580048057,-119.07346550057339,97.13448406651267,173.2283479869283,20924.475613000017,1340.3303766329982
55.0,5.0,1.4,3600.0,0.64,7.0,470.0,1248393.0,-0.7329945914901804,5.705967218477498,23.168577190002324,0.7172289343921661,14.28190624496969,-117.85881106177365,98.52756287087566,173.2299232791998,21519.533131999968,1386.860806120998
56.0,5.0,1.4,3600.0,0.65,7.0,470.0,1248703.0,-0.734410729592611,5.86175343521891,23.584318787369135,0.7266690384651081,14.713880115537293,-116.01221975775049,102.96825763088626,174.8205250505114,21382.56752799997,1377.389488185001
57.0,5.0,1.4,3600.0,0.66,7.0,470.0,1249285.0,-0.7360221717639125,5.875701170753052,23.552464623186495,0.7262684510872037,15.0496963453666,-113.49428079564832,106.10236172192202,175.11878037826423,20184.01030899999,1299.0729955960026
58.0,5.0,1.4,3600.0,0.67,7.0,470.0,1249977.0,-0.7375913494185886,5.926941851638354,23.753411127145586,0.7351966563682433,15.456961760032918,-110.83417843029123,110.68611372023167,176.38297741170604,21020.30927000001,1355.0562542670004
59.0,5.0,1.4,3600.0,0.6799999999999999,7.0,470.0,1250388.0,-0.7392949091311373,5.935915279994728,23.731679122506975,0.7387422096585163,15.789760991974735,-107.78152978357937,114.56467302516288,176.8888474142658,19334.977371000008,1231.4688298710007
60.0,5.0,1.4,3600.0,0.69,7.0,470.0,1250833.0,-0.7409370480763624,6.036052479621813,23.959894191073786,0.752695933018745,16.2485863064603,-104.66271833290111,120.1870699586679,178.6052553144131,19723.953040999986,1261.1701919529985
61.0,5.0,1.4,3600.0,0.7,7.0,470.0,1251789.0,-0.7427676395951714,6.067642492358877,23.97536982253592,0.7582036434575816,16.605552498920204,-101.18965288305996,124.60111308996058,179.14220115920554,19739.106868000003,1270.931503448002
62.0,5.0,1.4,3600.0,0.71,7.0,470.0,1252972.0,-0.7459280825321385,6.1858151789428915,24.113376602265085,0.7714125632307554,17.054352118055128,-97.5899556399108,130.4197614683794,180.65617320902706,21669.61177600001,1392.8735172360023
63.0,5.0,1.4,3600.0,0.72,7.0,470.0,1253902.0,-0.7478196615685754,6.359747575381143,24.41548044534276,0.7898711713935175,17.560593833191618,-93.73811884239217,137.32867763496117,182.73097462343782,20170.635668999996,1300.2708612469992
64.0,5.0,1.4,3600.0,0.73,7.0,470.0,1255240.0,-0.7499294693911389,6.395919141395321,24.231602044204024,0.7920660222784253,17.858266618557256,-89.53124962234365,141.5621376117508,182.60759942993786,20409.467370000028,1318.7409049740015
65.0,5.0,1.4,3600.0,0.74,7.0,470.0,1256423.0,-0.7504928843109114,6.559559449652858,24.329941568425625,0.8053755707300878,18.30238651170214,-85.23518695870142,147.91148295137288,183.95478238029366,21528.275082,1385.4542319100015
66.0,5.0,1.4,3600.0,0.75,7.0,470.0,1257665.0,-0.7526223091740313,6.741026765390194,24.47121303815,0.8180576873121215,18.734105545534774,-80.65184824699745,154.32861237726357,185.03411527518602,21150.762796000006,1364.1843815590005
67.0,5.0,1.4,3600.0,0.76,7.0,470.0,1259215.0,-0.7548337021994765,6.947032715709308,24.63639138816373,0.8323364262127528,19.18173796463602,-75.84434151075472,161.2375083069814,186.31668774922704,20660.70718699998,1324.2741957650003
68.0,5.0,1.4,3600.0,0.77,7.0,470.0,1260793.0,-0.757128330762159,7.134920500269329,24.8833053940507,0.8465736769363816,19.616559958103736,-70.71707097116382,168.33956611472988,187.42185123346994,20697.796497,1335.3419123469998
69.0,5.0,1.4,3600.0,0.78,7.0,470.0,1262435.0,-0.7595837994544438,7.331926048071469,25.08983908721835,0.86230008730044,20.093087060794417,-65.38907977154025,175.94933549981377,188.82356307526976,19614.954346000002,1255.8461317409997
70.0,5.0,1.4,3600.0,0.79,7.0,470.0,1264154.0,-0.7620787007252596,7.446230664116181,25.389056582278815,0.8768654166105929,20.535894485819256,-59.827017407257415,183.53847773726744,189.9943134123106,19608.735290000022,1252.430896490999
71.0,5.0,1.4,3600.0,0.8,7.0,470.0,1266609.0,-0.7646886915130907,7.686285103893653,25.724131148588352,0.8932560882667052,21.01237024559162,-53.99993825493331,191.73260250224666,191.30975425910637,20543.36841800001,1323.1762881889986
72.0,5.0,1.4,3600.0,0.8099999999999999,7.0,470.0,1269504.0,-0.7673739416074241,7.854649808656768,26.08915284608057,0.9095972755423155,21.498495571174224,-47.88634179639721,200.15165074289143,192.5956943133771,21696.343184999998,1392.2989543080014
73.0,5.0,1.4,3600.0,0.82,7.0,470.0,1272725.0,-0.7700962376218949,7.983548491704448,26.458664691272293,0.9263949030912868,22.00975673542697,-41.502581805400276,208.91222832546381,193.96284021246038,20934.933373,1348.5097726360002
74.0,5.0,1.4,3600.0,0.83,7.0,470.0,1276602.0,-0.7730909358643886,8.16470285368565,26.75973460411194,0.942798479221514,22.535450099417204,-34.859464333516335,217.8286715019354,195.22824827823695,19961.256986000004,1265.7466513289996
75.0,5.0,1.4,3600.0,0.84,7.0,470.0,1281758.0,-0.7761353094308838,8.304081470707855,27.052628502867957,0.9602568684622144,23.11204406599733,-27.851886447187262,227.24063544360877,196.62376785122285,20063.948480000014,1293.0748682849974
76.0,5.0,1.4,3600.0,0.85,7.0,470.0,1288822.0,-0.7794172440315131,8.529752925335973,27.267801459870245,0.9785111243140439,23.73207319976777,-20.49526667896205,237.10658169656497,198.07222079055305,19944.620254,1271.6272743709987
77.0,5.0,1.4,3600.0,0.86,7.0,470.0,1298360.0,-0.7827267622683131,8.375126153035493,27.49762442488805,0.9966599028855911,24.529238340175304,-12.797682615152093,247.22015366389172,199.61584736094497,20846.592168000003,1341.7552642880007
78.0,5.0,1.4,3600.0,0.87,7.0,470.0,1306366.0,-0.7865992251162982,8.35498210965536,27.86748122175918,1.0164800949559192,25.427850038536583,-4.938580103961465,258.0342693316852,201.3225360656956,22365.57738600001,1436.478988153001
79.0,5.0,1.4,3600.0,0.88,7.0,470.0,1312094.0,-0.790333655935865,8.465150574018013,27.88837449537604,1.0343405910529602,26.610161499686036,3.509807568735025,268.63890800532783,202.1654138675127,20647.522476,1331.0468310199994
80.0,5.0,1.4,3600.0,0.89,7.0,470.0,1303216.0,-0.7952688551527657,9.833799885314319,37.159422726404344,1.1155454469745671,27.91886611150518,11.97248008412047,296.351586104092,209.46701729674766,20096.793947999955,1293.5809997800013
81.0,5.0,1.4,3600.0,0.9,7.0,470.0,1310523.0,-0.7994318423371766,10.47661605503181,39.552840706366425,1.155089401858614,29.637823031978535,21.232232582090205,313.79109763153986,212.89158525607286,18800.140484999996,1203.40438371
82.0,5.0,1.4,3600.0,0.91,7.0,470.0,1319109.0,-0.8043298894269444,11.134653908341482,41.30974486121773,1.1920283974612125,32.19920748162416,30.817349081393118,331.0620235450979,215.6010682125214,19079.602635000014,1225.2918189880002
83.0,5.0,1.4,3600.0,0.92,7.0,470.0,1328537.0,-0.8100661737795882,11.704073182616979,42.82787795191777,1.2305966268886932,35.76352398988792,40.70966263829184,349.32637897016724,218.32124120745274,18292.277937999992,1178.3347383449998
84.0,5.0,1.4,3600.0,0.93,7.0,470.0,1339003.0,-0.8156038633594882,12.17504456672532,44.14527696828161,1.2731442987605146,41.240459901823115,51.02235458611296,369.3035792360501,220.7204432131071,20301.49077,1306.7827246380027
85.0,5.0,1.4,3600.0,0.94,7.0,470.0,1351971.0,-0.8216710753558581,12.607307468859451,45.26543361223119,1.3206527833977713,48.92245304987077,61.76656721325284,391.36711767378426,222.80535632957,18845.872358,1214.1872194790012
86.0,5.0,1.4,3600.0,0.95,7.0,470.0,1365716.0,-0.8276998175820827,13.01717988133877,46.292035777344125,1.3659260181598012,55.38675361964655,72.90958173210916,413.44181195258545,225.83626094214685,20904.559160999983,1350.4794672190021
87.0,5.0,1.4,3600.0,0.96,7.0,470.0,1380788.0,-0.8375183627719515,13.405747143567124,47.26826633973408,1.4063016696858421,58.247108941204644,84.4623297689948,434.67128875174427,231.28783655824358,24886.609912999982,1619.3543287340015
88.0,5.0,1.4,3600.0,0.97,7.0,470.0,1392100.0,-0.8521520879984072,13.788464767858306,48.21312260842182,1.44755903421302,59.05545055016209,96.50120446802653,456.79331563803396,239.23507324356527,20930.869608999958,1348.2773746019984
89.0,5.0,1.4,3600.0,0.98,7.0,470.0,1405785.0,-0.8697036816002791,14.118568967904725,49.15187767913252,1.4961313377246945,59.787256074068715,109.0159246443087,481.9054653951546,249.83183802973986,18795.287699000015,1195.9190292129986
90.0,5.0,1.4,3600.0,0.99,7.0,470.0,1417808.0,-0.8924137981823544,14.198832547634746,50.11368896707604,1.567435105130132,60.24755017436247,121.97606481402028,515.2285664513488,268.6924299482553,22306.995709000024,1438.0536833850008
91.0,5.0,1.4,3600.0,1.0,7.0,470.0,1418719.0,-0.9151610581196042,14.205307081376239,51.126558340401445,1.6462047638021664,60.54525284762029,135.15793124774424,552.1077788712189,291.0727293540768,20925.08891899999,1336.6507835529994
92.0,5.0,1.4,3600.0,1.01,7.0,470.0,1420538.0,-0.9267472784012649,15.647505643408744,52.215365827763705,1.6628705943874393,61.40048197775233,149.00544583110727,568.906912525289,290.63811324525705,22261.818438000002,1433.7784018489997
93.0,5.0,1.4,3600.0,1.02,7.0,470.0,1410672.0,-0.875651212727111,15.971035405636037,53.59754271221094,1.5524962459211888,60.896096533228054,162.62925952588822,541.7150621534339,248.62112797647066,19832.657558999992,1262.776512793
94.0,5.0,1.4,3600.0,1.03,7.0,470.0,1432999.0,-0.8469613348460225,16.122217050639613,54.277532739241224,1.6938256444937059,59.14016685698806,175.9297094196503,602.6749809778019,297.20535491128265,22082.067681999983,1417.9080114810001
95.0,5.0,1.4,3600.0,1.04,7.0,470.0,1440620.0,-0.8617011128336506,16.285267179340835,55.09834155899374,1.75218030544682,59.76465697737963,189.23334771665327,635.6023363548467,315.22072292247924,20105.839766999987,1294.858991422999
96.0,5.0,1.4,3600.0,1.05,7.0,470.0,1446223.0,-0.8705875655859373,16.53794997893898,55.99956297045758,1.7527848833234143,60.0888658746148,202.47389337201443,648.1077229262203,313.0074507301944,20593.441575000023,1326.8169904079975
97.0,5.0,1.4,3600.0,1.06,7.0,470.0,1452021.0,-0.8714597917776694,16.761085402973826,56.95284855995548,1.7489196467292847,60.008922510917785,216.26377741393935,659.0548673499356,309.0682334621492,19599.790235999993,1251.3381458789995
98.0,5.0,1.4,3600.0,1.07,7.0,470.0,1458350.0,-0.869101912258212,17.017406685831034,57.88607876281641,1.758664480524236,59.87193283288,230.67579946598525,675.2903427773601,309.8391250298474,18033.87325300001,1145.5796058990004
99.0,5.0,1.4,3600.0,1.08,7.0,470.0,1462198.0,-0.8665333466182416,17.25822196235279,58.877515173758745,1.7702571557876206,59.77254085347944,244.7237338997061,692.5065229267487,311.8745110374516,18485.31548100002,1190.3031297739985
100.0,5.0,1.4,3600.0,1.09,7.0,470.0,1467647.0,-0.8633262992907756,17.468728009165986,59.803263549680004,1.7812286147818945,59.722290007393525,258.3939429130878,709.7618739626034,314.37364948327604,20128.32000499998,1285.3579964459998
101.0,5.0,1.4,3600.0,1.1,7.0,470.0,1473768.0,-0.8609289531877782,17.70813232606909,60.71653851998205,1.7926275927096507,59.72602070577695,272.04801342139956,727.47057555318,317.2718705799523,19691.727362000012,1270.0350938600013
102.0,5.0,1.4,3600.0,1.11,7.0,470.0,1475715.0,-0.8589615481470791,18.02734060161958,61.626019557735056,1.8044127623987947,59.83473805684772,286.007593123048,745.6273734293545,320.13168209010405,15136.789672999994,956.318885314
103.0,5.0,1.4,3600.0,1.12,7.0,470.0,1478715.0,-0.857270022181558,18.327943556999646,62.56080553022397,1.8164704106250584,59.972322172505415,300.178298588167,764.1953325627719,323.1559627148759,25108.07540300003,1646.0875193859981
104.0,5.0,1.4,3600.0,1.13,7.0,470.0,1479292.0,-0.8550957491691815,18.524521642580073,63.487454705787904,1.827591082144826,60.201382731402546,314.4844152984712,782.6649885500638,325.967214171822,19190.808482,1238.9028366079988
105.0,5.0,1.4,3600.0,1.14,7.0,470.0,1484093.0,-0.853342733667857,18.94275373672351,64.39675888880801,1.8397746313978376,60.417199747238186,329.0737654480943,801.8891408377158,329.0586630168518,20539.401565999975,1320.5680406840004
106.0,5.0,1.4,3600.0,1.15,7.0,470.0,1488008.0,-0.8511016981969144,19.32815746689525,65.31057290554294,1.8503279714608651,60.62148427810115,343.44796287530795,820.6999051553889,331.99172762954174,20398.35719900004,1312.8150363260029
107.0,5.0,1.4,3600.0,1.16,7.0,470.0,1489355.0,-0.848821411980212,19.50924361657838,66.29380042680252,1.8598960267294369,60.96976622646385,357.6786522522698,839.3530046310944,334.90154210898,20104.186595999974,1289.6088698890005
108.0,5.0,1.4,3600.0,1.17,7.0,470.0,1490663.0,-0.8460931757733188,19.856680294288577,67.19363758662553,1.8687378018704512,61.3001677799691,371.7701093295541,857.9462617354296,337.82566674499236,19164.310433999995,1233.4763316330002
109.0,5.0,1.4,3600.0,1.18,7.0,470.0,1493112.0,-0.8438234375055575,20.1278636858005,68.08838128627195,1.877039686628449,61.55537162838499,386.1333542488393,876.5515273072883,340.6465564579915,22099.423662999998,1425.052035298
110.0,5.0,1.4,3600.0,1.19,7.0,470.0,1496163.0,-0.8418289040943205,20.44084887951694,69.05022793255274,1.8852236095987371,61.85283174307884,400.5635912544989,895.3581526300504,343.45065282040304,18484.604419000007,1189.006208079002
