"SupSonicSweep3_012826: Design Number","SupSonicSweep3_012826: BEAVSExtension (mm)","SupSonicSweep3_012826: BEAVSPosition (m)","SupSonicSweep3_012826: FreestreamAltitude (ft)","SupSonicSweep3_012826: FreestreamMach","SupSonicSweep3_012826: FreestreamTemperature (C)","SupSonicSweep3_012826: NumSteps","SupSonicSweep3_012826: Cell Count","SupSonicSweep3_012826: Center of Loads (m)","SupSonicSweep3_012826: Drag BEAVS (N)","SupSonicSweep3_012826: Drag Center Body (N)","SupSonicSweep3_012826: Drag Coefficient","SupSonicSweep3_012826: Drag Fins (N)","SupSonicSweep3_012826: Drag Nose (N)","SupSonicSweep3_012826: Drag of all external components (N)","SupSonicSweep3_012826: Drag Tail & Base (N)","SupSonicSweep3_012826: Total Solver CPU Time (s)","SupSonicSweep3_012826: Total Solver Elapsed Time (s)"
61.0,30.0,1.4,3600.0,0.7,7.0,470.0,1265028.0,-0.7419849683044075,54.691047745728596,22.986465723102093,1.0448734234230024,16.797085182053415,-101.18346393615944,171.71164069182888,178.42050597710426,37057.267320999985,4790.7673939900005
62.0,30.0,1.4,3600.0,0.71,7.0,470.0,1266641.0,-0.7437486306104955,55.20612781555104,23.074669930400074,1.0496697211172679,17.194069583510814,-97.55061866905973,177.46363123171446,179.5393825713123,33142.04781299995,4241.527452521002
63.0,30.0,1.4,3600.0,0.72,7.0,470.0,1267468.0,-0.7471054734709375,56.99761516076132,23.087284596977955,1.0636018729228438,17.65258597904192,-93.59393966490882,184.92007814498763,180.77653207311528,37052.07442699998,4804.032248667999
64.0,30.0,1.4,3600.0,0.73,7.0,470.0,1269643.0,-0.7490520991714864,57.5653802655884,23.14767497085883,1.0699731133109958,18.081198546895163,-89.55223503580478,191.23113079853968,181.9891120510021,35754.519378000005,4615.184706751003
65.0,30.0,1.4,3600.0,0.74,7.0,470.0,1272004.0,-0.7511997357616461,59.830422562351615,23.29618403673016,1.089069861954863,18.576366786209316,-85.14142376113732,200.01343990774805,183.4518902835943,37296.711497,4831.349859615996
66.0,30.0,1.4,3600.0,0.75,7.0,470.0,1272690.0,-0.7516313588674611,58.17714431724074,23.391498835038696,1.083720877181916,18.957680978705923,-80.68967260883119,204.44663227758878,184.60998075543455,32525.115779,4148.154815677999
67.0,30.0,1.4,3600.0,0.76,7.0,470.0,1274910.0,-0.7539521857286076,59.21367441477822,23.584333336694122,1.0970187483076312,19.48008722198935,-75.78606704287586,212.51090781644305,186.01887988585722,39423.83035099999,5125.342246940997
68.0,30.0,1.4,3600.0,0.77,7.0,470.0,1276974.0,-0.7562209524751449,59.72503814824709,23.76820480179336,1.1060137575058324,19.93470396690621,-70.66918232677267,219.92873287677872,187.16996828660479,38927.983183000026,5048.4392312049995
69.0,30.0,1.4,3600.0,0.78,7.0,470.0,1279649.0,-0.7585398927380808,60.19960271257018,23.986291685460102,1.115054485248793,20.377891440399047,-65.34211224651904,227.52299183898256,188.30131824707226,39713.40842300003,5186.794376406995
70.0,30.0,1.4,3600.0,0.79,7.0,470.0,1281452.0,-0.7610187534935732,61.28820458869503,24.19430771707713,1.1281584012243044,20.85792791756694,-59.71632294931846,236.1371217119989,189.51300443797825,31685.956344999944,4049.618637552
